AW0147,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0148,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0149,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0150,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0151,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0152,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0153,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0154,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0155,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0156,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0157,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0158,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0159,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0160,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0161,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0162,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0163,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0164,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0165,"STA 55,STA 54,STA 53,STA 51,STA 41,STA 32,STA 31"
AW0166,"STA 55,STA 54,STA 53,STA 41,STA 32,STA 31"
AW0243,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 74"
AW0244,"STA 55,STA 54,STA 53,KC STA 196,STA 51,KC STA 195,STA 32,STA 41,STA 31,STA 74"
AW0245,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 43,STA 74"
AW0246,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 43,STA 74"
AW0247,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 73,STA 43"
AW0248,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43"
AW0249,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43"
AW0250,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43"
AW0251,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43"
AW0252,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0253,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0254,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0255,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0256,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0257,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0258,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0259,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0260,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 41,STA 43,STA 74"
AW0261,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 43"
AW0262,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0263,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0264,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0265,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0266,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0343,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0344,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0345,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0346,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0347,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0348,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0349,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0350,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0351,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0352,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0353,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0354,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0355,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0356,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0357,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0358,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0359,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0360,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0361,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0362,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0363,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0364,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0365,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0366,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0443,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0444,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0445,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0446,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0447,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0448,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0449,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0450,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0451,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0452,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0453,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0454,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0455,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0456,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0457,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0458,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0459,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0460,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0461,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0462,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0463,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0464,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0543,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0544,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0545,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0546,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0547,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0548,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0549,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0550,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0551,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 42,STA 41"
AW0552,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0553,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0554,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0555,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0556,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0557,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0558,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0559,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0560,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0561,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0562,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0563,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0647,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0648,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0649,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0650,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0651,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0652,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0653,"STA 55,STA 54,STA 53,STA 51,STA 31,STA 42,STA 41"
AW0654,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0655,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0748,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0749,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0750,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0751,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0752,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0753,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0754,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0755,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0848,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0849,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0850,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0851,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0852,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0853,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0854,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0855,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0949,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW0950,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW1049,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW1050,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW1149,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
AW1150,"STA 55,STA 54,STA 53,STA 51,STA 32,STA 31,STA 42,STA 41"
BA0001,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0002,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0003,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0004,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0007,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0008,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0009,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0010,"XXSTA 3,STA 1,STA 2,STA 4,STA 5,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0011,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0012,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0013,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0014,"XXSTA 3,STA 2,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0015,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0016,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7"
BA0017,"XXSTA 3,STA 2,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0018,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0019,"STA 2,XXSTA 3,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0020,"XXSTA 3,STA 2,STA 1,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0021,"XXSTA 3,STA 1,STA 2,STA 4,STA 5,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0022,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0023,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0024,"XXSTA 3,STA 1,STA 2,STA 4,STA 5,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0025,"XXSTA 3,STA 1,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0026,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0029,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0030,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0031,"XXSTA 3,STA 1,STA 2,STA 4,STA 5,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0032,"XXSTA 3,STA 1,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0033,"XXSTA 3,STA 1,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BA0034,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0035,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0036,"STA 1,XXSTA 3,STA 4,STA 5,STA 2,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0037,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 82,STA 61,STA 11,STA 12,STA 25,STA 76,STA 31,STA 54"
BA0038,"STA 4,STA 1,STA 5,XXSTA 3,STA 2,STA 6,STA 7,STA 25,STA 11,STA 12"
BA0039,"STA 1,XXSTA 3,STA 4,STA 5,STA 2,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0040,"STA 1,XXSTA 3,STA 4,STA 5,STA 2,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0041,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0042,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0043,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0044,"STA 4,STA 5,STA 1,XXSTA 3,STA 2,STA 6,STA 7,STA 25,STA 11,STA 12"
BA0045,"STA 4,STA 1,STA 5,XXSTA 3,STA 2,STA 6,STA 7,STA 25,STA 11,STA 12"
BA0046,"STA 4,STA 1,STA 5,XXSTA 3,STA 2,STA 6,STA 7,STA 25,STA 11,STA 12"
BA0047,"STA 4,STA 1,STA 5,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0048,"STA 1,XXSTA 3,STA 5,STA 4,STA 2,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0049,"STA 1,XXSTA 3,STA 5,STA 2,STA 4,STA 6,STA 7,STA 61,STA 11,STA 12"
BA0050,"STA 5,STA 1,STA 4,STA 2,XXSTA 3,STA 6,STA 7,STA 11,STA 25,STA 82"
BA0051,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0052,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0053,"STA 4,STA 5,STA 1,STA 6,XXSTA 3,STA 2,STA 7,STA 25,STA 11,STA 12"
BA0054,"STA 4,STA 6,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0055,"STA 4,STA 5,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 25,STA 11,STA 12"
BA0056,"STA 4,STA 6,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 12"
BA0057,"STA 4,STA 5,STA 6,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 12"
BA0058,"STA 4,STA 5,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 25,STA 11,STA 12"
BA0059,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0060,"STA 4,STA 6,STA 5,STA 1,STA 7,STA 2,XXSTA 3,STA 25,STA 11,STA 12"
BA0061,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BA0062,"STA 5,STA 1,STA 4,STA 2,STA 6,XXSTA 3,STA 7,STA 11,STA 25,STA 82"
BA0063,"STA 5,STA 4,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0064,"STA 5,STA 1,STA 4,STA 6,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0065,"STA 5,STA 1,STA 4,STA 6,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0066,"STA 5,STA 4,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0067,"STA 5,STA 4,STA 1,STA 6,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0068,"STA 5,STA 4,STA 7,STA 6,STA 1,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0071,"STA 5,STA 4,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0072,"STA 5,STA 4,STA 6,STA 1,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0073,"STA 5,STA 1,STA 4,STA 6,STA 2,XXSTA 3,STA 7,STA 11,STA 25,STA 82"
BA0074,"STA 6,STA 5,STA 4,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0075,"STA 5,STA 6,STA 4,STA 7,STA 1,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0076,"STA 5,STA 6,STA 4,STA 1,STA 7,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0079,"STA 5,STA 6,STA 7,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 25,STA 82"
BA0080,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0081,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0082,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0083,"STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0084,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0085,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0086,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0087,"STA 6,STA 4,STA 5,STA 7,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0088,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0089,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0090,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0091,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0092,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0093,"STA 6,STA 5,STA 7,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0094,"STA 6,STA 5,STA 7,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0095,"STA 6,STA 7,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 25,STA 11,STA 76"
BA0096,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0097,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0098,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0099,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0100,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0101,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0102,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0103,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BA0104,"STA 7,STA 6,STA 5,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BAI5NBSTA1,"STA 1,XXSTA 3,STA 5,STA 4,STA 2,STA 6,STA 7,STA 61,STA 11,STA 82"
BAI5NBSTA2,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BAI5NBSTA7,"STA 7,STA 5,STA 6,STA 4,STA 1,STA 2,XXSTA 3,STA 11,STA 76,STA 12"
BAI5SBSTA1,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BAI5SBSTA2,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BAI5SBSTA5,"STA 1,XXSTA 3,STA 2,STA 5,STA 4,STA 6,STA 7,STA 61,STA 11,STA 82"
BASR2EB,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BASR526STA6,"STA 6,STA 5,STA 4,STA 1,STA 2,STA 7,XXSTA 3,STA 25,STA 11,STA 76"
BASR529,"STA 2,STA 1,XXSTA 3,STA 5,STA 4,STA 6,STA 7,STA 61,STA 63,STA 82"
BE1010C,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE710A,"STA 26,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE710B,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE810A,"STA 26,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE810B,"STA 26,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE810C,"STA 26,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE810D,"STA 26,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE910A,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE910C,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE910D,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BE911,"STA 26,STA 6,STA 7,STA 4,STA 5,STA 1,STA 2,XXSTA 3,STA 25,STA 23,STA 11,STA 12,STA 76"
BF011,"STA 18,STA 19,KC STA 57,KC STA 44,KC STA 51,KC STA 63,STA 22,STA 15,KC STA 45,STA 20,KC STA 64,KC STA 42,STA 21,KC STA 65,STA 14,STA 73,STA 16,STA 10,KC STA 31,STA 17,STA 23,STA 7,STA 76,STA 72,STA 11,STA 25,STA 26,STA 6"
